outer_id,speaker_id,제주방언,표준어
DZES20000051.1.1.186,2,소리에,소리에
DZES20000051.1.1.186,2,사람들로서,사람들로서
DZES20000051.1.1.186,2,자기,자기
DZES20000051.1.1.186,2,죽었다고,죽었다고
DZES20000051.1.1.186,2,했잖아,했잖아
DZES20000051.1.1.186,2,이,#이
DZES20000051.1.1.187,2,심장이,심장이
DZES20000051.1.1.188,1,아,아
DZES20000051.1.1.188,1,맞아,맞아
DZES20000051.1.1.188,1,맞아,맞아
DZES20000051.1.1.188,1,맞아,맞아
DZES20000051.1.1.188,1,맞아,맞아
DZES20000051.1.1.189,2,그리고,그리고
DZES20000051.1.1.189,2,이제,이제
DZES20000051.1.1.189,2,주님을,주님을
DZES20000051.1.1.189,2,인격적으로,인격적으로
DZES20000051.1.1.189,2,만났다,만났다
DZES20000051.1.1.189,2,이,이
DZES20000051.1.1.189,2,말씀,말씀
DZES20000051.1.1.189,2,자기한테,자기한테
DZES20000051.1.1.189,2,임한거지,임한거지
DZES20000051.1.1.189,2,너는,너는
DZES20000051.1.1.189,2,내,내
DZES20000051.1.1.189,2,아들이야,아들이야
DZES20000051.1.1.190,2,&name1&이,&name1&이
DZES20000051.1.1.190,2,너는,너는
DZES20000051.1.1.190,2,내,내
DZES20000051.1.1.190,2,아들이야,아들이야
DZES20000051.1.1.191,2,너희를,너희를
DZES20000051.1.1.191,2,내가,내가
DZES20000051.1.1.191,2,오늘,오늘
DZES20000051.1.1.191,2,낳았도다,낳았도다
DZES20000051.1.1.191,2,이제,이제
DZES20000051.1.1.191,2,이,이
DZES20000051.1.1.191,2,말씀이,말씀이
DZES20000051.1.1.192,2,내가,내가
DZES20000051.1.1.192,2,너를,너를
DZES20000051.1.1.192,2,사랑해,사랑해
DZES20000051.1.1.193,2,그,그
DZES20000051.1.1.193,2,소리에,소리에
DZES20000051.1.1.193,2,자기,자기
DZES20000051.1.1.193,2,진,진
DZES20000051.1.1.193,2,눈물이,눈물이
DZES20000051.1.1.193,2,나고,나고
DZES20000051.1.1.193,2,이제,이제
DZES20000051.1.1.193,2,감,감
DZES20000051.1.1.193,2,은혜를,은혜를
DZES20000051.1.1.193,2,받았을,받았을
DZES20000051.1.1.193,2,거고,거고
DZES20000051.1.1.194,2,그때,그때
DZES20000051.1.1.194,2,이제,이제
DZES20000051.1.1.194,2,힘내,힘내
DZES20000051.1.1.194,2,그런게,그런게
DZES20000051.1.1.194,2,되고,되고
DZES20000051.1.1.194,2,자존감,자존감
DZES20000051.1.1.194,2,높임으로,높임으로
DZES20000051.1.1.194,2,살았다.,살았다.
DZES20000051.1.1.195,2,어떠한,어떠한
DZES20000051.1.1.195,2,상황에도,상황에도
DZES20000051.1.1.195,2,정체성을,정체성을
DZES20000051.1.1.195,2,깨닫고,깨닫고
DZES20000051.1.1.195,2,승리함을,승리함을
DZES20000051.1.1.195,2,간증했다,간증했다
DZES20000051.1.1.195,2,하니깐,하니깐
DZES20000051.1.1.196,2,자기,자기
DZES20000051.1.1.196,2,정체성,정체성
DZES20000051.1.1.196,2,알은거지,알은거지
DZES20000051.1.1.196,2,아,아
DZES20000051.1.1.196,2,하나님,하나님
DZES20000051.1.1.196,2,날,날
DZES20000051.1.1.196,2,사랑하구나,사랑하구나
DZES20000051.1.1.196,2,이,#이
DZES20000051.1.1.197,2,그,그
DZES20000051.1.1.197,2,나도,나도
DZES20000051.1.1.197,2,이제,이제
DZES20000051.1.1.198,2,그,그
DZES20000051.1.1.198,2,간증을,간증을
DZES20000051.1.1.198,2,잠깐,잠깐
DZES20000051.1.1.198,2,하자면,하자면
DZES20000051.1.1.199,2,정말,정말
DZES20000051.1.1.199,2,힘들고,힘들고
DZES20000051.1.1.199,2,어려울,어려울
DZES20000051.1.1.199,2,때,때
DZES20000051.1.1.199,2,인제,인제
DZES20000051.1.1.199,2,양평,양평
DZES20000051.1.1.199,2,기도원에,기도원에
DZES20000051.1.1.199,2,가서,가서
DZES20000051.1.1.199,2,금식,금식
DZES20000051.1.1.199,2,기도,기도
DZES20000051.1.1.199,2,열,열
DZES20000051.1.1.199,2,열,열
DZES20000051.1.1.199,2,흘을,흘을
DZES20000051.1.1.199,2,하는데,하는데
DZES20000051.1.1.200,2,칠,칠
DZES20000051.1.1.200,2,일,일
DZES20000051.1.1.200,2,짼가?,짼가?
DZES20000051.1.1.201,2,칠,칠
DZES20000051.1.1.201,2,일,일
DZES20000051.1.1.201,2,짼가?,짼가?
DZES20000051.1.1.202,2,정말,정말
DZES20000051.1.1.203,2,울며불며,울며불며
DZES20000051.1.1.203,2,이제,이제
DZES20000051.1.1.203,2,기도했을,기도했을
DZES20000051.1.1.203,2,거,거
DZES20000051.1.1.203,2,아니?,아니야?
DZES20000051.1.1.203,2,이제,이제
DZES20000051.1.1.203,2,그니까,그니까
DZES20000051.1.1.203,2,그때,그때
DZES20000051.1.1.203,2,딱,딱
DZES20000051.1.1.203,2,어떤,어떤
DZES20000051.1.1.203,2,말씀이,말씀이
DZES20000051.1.1.203,2,딱,딱
DZES20000051.1.1.203,2,왔냐면,왔냐면
DZES20000051.1.1.204,2,자,자
DZES20000051.1.1.204,2,히스기야가,히스기야가
DZES20000051.1.1.204,2,병,병
DZES20000051.1.1.204,2,들어서,들어서
DZES20000051.1.1.204,2,기도,기도
DZES20000051.1.1.204,2,했을,했을
DZES20000051.1.1.204,2,때,때
DZES20000051.1.1.204,2,기도했을,기도했을
DZES20000051.1.1.204,2,때,때
DZES20000051.1.1.204,2,응,응
DZES20000051.1.1.204,2,그랬잖아,그랬잖아
DZES20000051.1.1.204,2,연장해줬잖아,연장해줬잖아
DZES20000051.1.1.204,2,응,응
DZES20000051.1.1.204,2,맞아,맞아
DZES20000051.1.1.205,2,내가,내가
DZES20000051.1.1.205,2,너의,너의
DZES20000051.1.1.205,2,기도를,기도를
DZES20000051.1.1.205,2,들었노라,들었노라
DZES20000051.1.1.205,2,이,#이
DZES20000051.1.1.206,2,내가,내가
DZES20000051.1.1.206,2,십,십
DZES20000051.1.1.206,2,년,년
DZES20000051.1.1.206,2,십오,십오
DZES20000051.1.1.206,2,년,년
DZES20000051.1.1.206,2,십오,십오
DZES20000051.1.1.206,2,년,년
DZES20000051.1.1.206,2,연장했네,연장했잖아
DZES20000051.1.1.206,2,십오,십오
DZES20000051.1.1.206,2,년,년
DZES20000051.1.1.206,2,연장해줬잖아,연장해줬잖아
DZES20000051.1.1.206,2,((xxx)),((xxx))
DZES20000051.1.1.206,2,선생님한테,선생님한테
DZES20000051.1.1.207,2,내,내
DZES20000051.1.1.207,2,사랑하는,사랑하는
DZES20000051.1.1.207,2,딸아,딸아
DZES20000051.1.1.207,2,그게,그게
DZES20000051.1.1.207,2,뭐,뭐
DZES20000051.1.1.207,2,일이,일이
DZES20000051.1.1.207,2,드는,드는
DZES20000051.1.1.207,2,것도,것도
DZES20000051.1.1.207,2,아니고,아니고
DZES20000051.1.1.207,2,막,막
DZES20000051.1.1.207,2,기도하는데,기도하는데
DZES20000051.1.1.207,2,내,내
DZES20000051.1.1.207,2,마음,마음
DZES20000051.1.1.207,2,온,온
DZES20000051.1.1.208,2,들리는,들리는
DZES20000051.1.1.208,2,거야,거야
DZES20000051.1.1.208,2,그,그
DZES20000051.1.1.208,2,소리가,소리가
DZES20000051.1.1.208,2,내,내
DZES20000051.1.1.208,2,마음을,마음을
DZES20000051.1.1.209,2,사랑하는,사랑하는
DZES20000051.1.1.209,2,딸아,딸아
DZES20000051.1.1.209,2,내가,내가
DZES20000051.1.1.209,2,너의,너의
DZES20000051.1.1.209,2,눈물을,눈물을
DZES20000051.1.1.209,2,보았노라,보았노라
DZES20000051.1.1.209,2,응,응
DZES20000051.1.1.210,2,응,응
DZES20000051.1.1.210,2,내가,내가
DZES20000051.1.1.210,2,너를,너를
DZES20000051.1.1.210,2,사랑하노라,사랑하노라
DZES20000051.1.1.210,2,너의,너의
DZES20000051.1.1.210,2,기도를,기도를
DZES20000051.1.1.210,2,내가,내가
DZES20000051.1.1.210,2,들었노라,들었노라
DZES20000051.1.1.210,2,그러면서,그러면서
DZES20000051.1.1.210,2,걱정하지,걱정하지
DZES20000051.1.1.210,2,마,마
DZES20000051.1.1.210,2,염려하지,염려하지
DZES20000051.1.1.210,2,말라,말라
DZES20000051.1.1.211,2,응,응
DZES20000051.1.1.212,2,그,그
DZES20000051.1.1.212,2,그,그
DZES20000051.1.1.212,2,말씀이,말씀이
DZES20000051.1.1.212,2,그냥,그냥
DZES20000051.1.1.213,2,샥,샥
DZES20000051.1.1.213,2,내,내
DZES20000051.1.1.213,2,마음으로,마음으로
DZES20000051.1.1.213,2,오는,오는
DZES20000051.1.1.213,2,거,거야
DZES20000051.1.1.213,2,근데,근데
DZES20000051.1.1.213,2,상황은,상황은
DZES20000051.1.1.213,2,하나,하나
DZES20000051.1.1.213,2,바뀌어지지,바뀌어지지
DZES20000051.1.1.213,2,않앴어,않앴어
DZES20000051.1.1.213,2,응,응
DZES20000051.1.1.214,2,뭐,뭐
DZES20000051.1.1.214,2,뭐가,뭐가
DZES20000051.1.1.214,2,금방,금방
DZES20000051.1.1.214,2,바뀔,바뀔
DZES20000051.1.1.214,2,수,수
DZES20000051.1.1.214,2,있는,있는
DZES20000051.1.1.214,2,거,거
DZES20000051.1.1.214,2,뭐가,뭐가
DZES20000051.1.1.214,2,바꼈겠어,바꼈겠어
DZES20000051.1.1.214,2,근데,근데
DZES20000051.1.1.215,2,그,그
DZES20000051.1.1.215,2,음성으로,음성으로
DZES20000051.1.1.215,2,인해서,인해서
DZES20000051.1.1.215,2,야,야
DZES20000051.1.1.215,2,하나님,하나님
DZES20000051.1.1.215,2,나를,나를
DZES20000051.1.1.215,2,사랑하는구나,사랑하는구나
DZES20000051.1.1.215,2,그게,그게
DZES20000051.1.1.215,2,딱,딱
DZES20000051.1.1.215,2,들림으로써,들림으로써
DZES20000051.1.1.215,2,내가,내가
DZES20000051.1.1.216,2,모든,모든
DZES20000051.1.1.216,2,게,게
DZES20000051.1.1.216,2,그냥,그냥
DZES20000051.1.1.216,2,다,다
DZES20000051.1.1.217,2,다,다
DZES20000051.1.1.217,2,해결이,해결이
DZES20000051.1.1.217,2,되는,되는
DZES20000051.1.1.217,2,거,거야
DZES20000051.1.1.217,2,근심,근심
DZES20000051.1.1.217,2,걱정이,걱정이
DZES20000051.1.1.217,2,해결이,해결이
DZES20000051.1.1.217,2,되는,되는
DZES20000051.1.1.217,2,거,거야
DZES20000051.1.1.218,2,그래서,그래서
DZES20000051.1.1.218,2,이,이
DZES20000051.1.1.218,2,정말,정말
DZES20000051.1.1.218,2,하나님이,하나님이
DZES20000051.1.1.219,2,사랑하는,사랑하는
DZES20000051.1.1.219,2,아들아,아들아
DZES20000051.1.1.219,2,사랑하는,사랑하는
DZES20000051.1.1.219,2,아들아,아들아
DZES20000051.1.1.219,2,사랑하는,사랑하는
DZES20000051.1.1.219,2,&name7&아,&name7&아
DZES20000051.1.1.220,2,사랑하는,사랑하는
DZES20000051.1.1.220,2,&name1&아,&name1&아
DZES20000051.1.1.220,2,그,그
DZES20000051.1.1.220,2,음성이,음성이
DZES20000051.1.1.220,2,다,다
DZES20000051.1.1.220,2,내,내
DZES20000051.1.1.220,2,마음까느,마음까느
DZES20000051.1.1.220,2,왔을,왔을
DZES20000051.1.1.220,2,때,때
DZES20000051.1.1.221,1,응,응
DZES20000051.1.1.222,2,기가,기가
DZES20000051.1.1.222,2,막혀,막혀
DZES20000051.1.1.222,2,진짜,진짜
DZES20000051.1.1.223,2,그,그
DZES20000051.1.1.223,2,은혜,은혜
DZES20000051.1.1.223,2,그니까는,그니까는
DZES20000051.1.1.223,2,이제,이제
DZES20000051.1.1.223,2,아까,아까
DZES20000051.1.1.223,2,그,그
DZES20000051.1.1.223,2,선교사님,선교사님
DZES20000051.1.1.223,2,그런,그런
DZES20000051.1.1.223,2,분들이,분들이
DZES20000051.1.1.223,2,그,그
DZES20000051.1.1.223,2,은혜로,은혜로
DZES20000051.1.1.223,2,사는거지,사는거지
DZES20000051.1.1.223,2,그,그
DZES20000051.1.1.223,2,은혜로,은혜로
DZES20000051.1.1.224,2,자기,자기
DZES20000051.1.1.224,2,힘으로는,힘으로는
DZES20000051.1.1.224,2,하나님을,하나님을
DZES20000051.1.1.224,2,정말,정말
DZES20000051.1.1.224,2,내,내
DZES20000051.1.1.224,2,힘으로,힘으로
DZES20000051.1.1.224,2,할,할
DZES20000051.1.1.224,2,수,수
DZES20000051.1.1.224,2,없다는,없다는
DZES20000051.1.1.224,2,거,거
DZES20000051.1.1.224,2,이,#이
DZES20000051.1.1.225,2,그게,그게
DZES20000051.1.1.226,2,진짜,진짜
DZES20000051.1.1.226,2,감동,감동
DZES20000051.1.1.227,3,응,응
DZES20000051.1.1.227,3,맞아,맞아
DZES20000051.1.1.227,3,예,#예
DZES20000051.1.1.227,3,아효,아효
DZES20000051.1.1.227,3,기지,그렇지
DZES20000051.1.1.228,2,{laughing},{laughing}
DZES20000051.1.1.229,3,그런,그런
DZES20000051.1.1.229,3,생각,생각
DZES20000051.1.1.229,3,하맨,해
DZES20000051.1.1.230,2,&name7&이,&name7&이
DZES20000051.1.1.230,2,아니,아니
DZES20000051.1.1.230,2,저기,저기
DZES20000051.1.1.230,2,&name1&이,&name1&이
DZES20000051.1.1.231,2,{laughing},{laughing}
DZES20000051.1.1.231,2,&name1&이한테도,&name1&이한테도
DZES20000051.1.1.231,2,사랑하는,사랑하는
DZES20000051.1.1.231,2,&name1&아,&name1&아
DZES20000051.1.1.232,2,분명히,분명히
DZES20000051.1.1.232,2,하나님이,하나님이
DZES20000051.1.1.232,2,불렀어,불렀어
DZES20000051.1.1.232,2,근데,근데
DZES20000051.1.1.233,2,글,글
DZES20000051.1.1.233,2,그냥,그냥
DZES20000051.1.1.233,2,안,안
DZES20000051.1.1.233,2,들은,들은
DZES20000051.1.1.233,2,척,척
DZES20000051.1.1.233,2,하는,하는
DZES20000051.1.1.233,2,거지,거지
DZES20000051.1.1.234,2,{laughing},{laughing}
DZES20000051.1.1.234,2,그럼,그럼
DZES20000051.1.1.234,2,당연하지,당연하지
DZES20000051.1.1.234,2,사랑하는,사랑하는
DZES20000051.1.1.234,2,아들아,아들아
DZES20000051.1.1.235,2,분명히,분명히
DZES20000051.1.1.235,2,불렀지,불렀지
DZES20000051.1.1.236,2,근데,근데
DZES20000051.1.1.236,2,이제,이제
DZES20000051.1.1.236,2,그,그
DZES20000051.1.1.236,2,소리가,소리가
DZES20000051.1.1.236,2,안들린,안들린
DZES20000051.1.1.236,2,거지,거지
DZES20000051.1.1.236,2,응,응
DZES20000051.1.1.237,2,최고의,최고의
DZES20000051.1.1.237,2,감사한게,감사한게
DZES20000051.1.1.237,2,하나님,하나님
DZES20000051.1.1.237,2,그,그
DZES20000051.1.1.237,2,된,된
DZES20000051.1.1.237,2,게,게
DZES20000051.1.1.237,2,젤로,젤로
DZES20000051.1.1.237,2,감사하고,감사하고
DZES20000051.1.1.238,3,맞아,맞아
DZES20000051.1.1.239,2,기지?,그렇지?
DZES20000051.1.1.239,2,기지?,그렇지?
DZES20000051.1.1.240,1,백만,백만
DZES20000051.1.1.240,1,프로,프로
DZES20000051.1.1.241,2,응,응
DZES20000051.1.1.242,1,진짜,진짜
DZES20000051.1.1.242,1,백,백
DZES20000051.1.1.242,1,퍼센트,퍼센트
DZES20000051.1.1.242,1,백만,백만
DZES20000051.1.1.242,1,퍼센트,퍼센트
DZES20000051.1.1.242,1,만,만
DZES20000051.1.1.243,2,&name1&도,&name1&도
DZES20000051.1.1.243,2,뭐,뭐
DZES20000051.1.1.243,2,은혜받은,은혜받은
DZES20000051.1.1.243,2,거,거
DZES20000051.1.1.243,2,이야기해,이야기해
DZES20000051.1.1.244,1,아,아
DZES20000051.1.1.244,1,난,난
DZES20000051.1.1.244,1,그런,그런
DZES20000051.1.1.244,1,거,거
DZES20000051.1.1.244,1,지금,지금
DZES20000051.1.1.244,1,알고,알고
DZES20000051.1.1.244,1,싶지,싶지
DZES20000051.1.1.244,1,않고,않고
DZES20000051.1.1.245,2,응,응
DZES20000051.1.1.245,2,왜,왜
DZES20000051.1.1.245,2,맞아,맞아
DZES20000051.1.1.245,2,{laughing},{laughing}
DZES20000051.1.1.246,1,지금,지금
DZES20000051.1.1.246,1,말한,말한
DZES20000051.1.1.246,1,거를,거를
DZES20000051.1.1.246,1,느끼는,느끼는
DZES20000051.1.1.246,1,게,게
DZES20000051.1.1.246,1,더,더
DZES20000051.1.1.246,1,중요해,중요해
DZES20000051.1.1.247,2,그래,그래
DZES20000051.1.1.247,2,맞아,맞아
DZES20000051.1.1.247,2,그것도,그것도
DZES20000051.1.1.247,2,중요해,중요해
DZES20000051.1.1.247,2,응,응
DZES20000051.1.1.247,2,왜냐면,왜냐면
DZES20000051.1.1.248,2,불름으로,불름으로
DZES20000051.1.1.248,2,해서,해서
DZES20000051.1.1.248,2,은혜가,은혜가
DZES20000051.1.1.248,2,되는,되는
DZES20000051.1.1.248,2,거,거
DZES20000051.1.1.248,2,맞아,맞아
DZES20000051.1.1.249,2,내,내
DZES20000051.1.1.249,2,이야기가,이야기가
DZES20000051.1.1.249,2,되는,되는
DZES20000051.1.1.249,2,거고,거고
DZES20000051.1.1.250,1,그지,그지
DZES20000051.1.1.251,1,나도,나도
DZES20000051.1.1.251,1,하나님,하나님
DZES20000051.1.1.251,1,만나,만나
DZES20000051.1.1.251,1,처음,처음
DZES20000051.1.1.251,1,인식하게,인식하게
DZES20000051.1.1.251,1,된,된
DZES20000051.1.1.251,1,게,게
DZES20000051.1.1.251,1,간증,간증
DZES20000051.1.1.251,1,들으면서,들으면서
DZES20000051.1.1.251,1,였으니까,였으니까
DZES20000051.1.1.252,1,내가,내가
DZES20000051.1.1.252,1,혼자,혼자
DZES20000051.1.1.252,1,스스로,스스로
DZES20000051.1.1.252,1,갑자기,갑자기
DZES20000051.1.1.252,1,어느,어느
DZES20000051.1.1.252,1,날,날
DZES20000051.1.1.252,1,뻥,뻥
DZES20000051.1.1.252,1,경험한,경험한
DZES20000051.1.1.252,1,건,건
DZES20000051.1.1.252,1,없었고,없었고
DZES20000051.1.1.253,2,응,응
DZES20000051.1.1.254,1,간증,간증
DZES20000051.1.1.254,1,들으면서,들으면서
DZES20000051.1.1.254,1,하나님,하나님
DZES20000051.1.1.255,1,이런,이런
DZES20000051.1.1.255,1,분이야?,분이야?
DZES20000051.1.1.255,1,어,어
DZES20000051.1.1.256,2,이게,이게
DZES20000051.1.1.257,1,사람은,사람은
DZES20000051.1.1.257,1,성전이라고,성전이라고
DZES20000051.1.1.257,1,하잖아요,하잖아요
DZES20000051.1.1.258,1,가,가
DZES20000051.1.1.258,1,하나님의,하나님의
DZES20000051.1.1.258,1,집이고,집이고
DZES20000051.1.1.259,2,그까,그까
DZES20000051.1.1.259,2,그,그
DZES20000051.1.1.259,2,사람을,사람을
DZES20000051.1.1.259,2,통해서,통해서
DZES20000051.1.1.259,2,하나님이,하나님이
DZES20000051.1.1.259,2,보이는거니까,보이는거니까
DZES20000051.1.1.260,1,그래서,그래서
DZES20000051.1.1.260,1,그것도,그것도
DZES20000051.1.1.260,1,필요한,필요한
DZES20000051.1.1.260,1,거라,거라
DZES20000051.1.1.260,1,생각해요,생각해요
DZES20000051.1.1.260,1,너무,너무
DZES20000051.1.1.260,1,많은,많은
DZES20000051.1.1.260,1,약이냐,약이냐
DZES20000051.1.1.260,1,나,나
DZES20000051.1.1.260,1,간증하켜,간증할게
DZES20000051.1.1.260,1,이거,이거
DZES20000051.1.1.260,1,말고,말고
DZES20000051.1.1.261,2,맞아,맞아
DZES20000051.1.1.261,2,맞아,맞아
DZES20000051.1.1.262,2,맞아,맞아
DZES20000051.1.1.263,2,나도,나도
DZES20000051.1.1.263,2,지금,지금
DZES20000051.1.1.264,2,오,오
DZES20000051.1.1.264,2,월,월
DZES20000051.1.1.264,2,달부터,달부터
DZES20000051.1.1.264,2,지금,지금
DZES20000051.1.1.265,2,쉬고,쉬고
DZES20000051.1.1.265,2,있었잖아,있었잖아
DZES20000051.1.1.266,1,응,응
DZES20000051.1.1.267,2,쨌든,쨌든
DZES20000051.1.1.268,2,그것도,그것도
DZES20000051.1.1.268,2,하나님이,하나님이
DZES20000051.1.1.268,2,사랑하사,사랑하사
DZES20000051.1.1.269,2,나를,나를
DZES20000051.1.1.269,2,멈추지,멈추지
DZES20000051.1.1.269,2,않으면,않으면
DZES20000051.1.1.269,2,내가,내가
DZES20000051.1.1.269,2,더,더
DZES20000051.1.1.270,2,악화되거든,악화되거든
DZES20000051.1.1.270,2,건강이,건강이
DZES20000051.1.1.270,2,악화되거든,악화되거든
DZES20000051.1.1.271,1,쓰러질,쓰러질
DZES20000051.1.1.271,1,수도,수도
DZES20000051.1.1.271,1,있고,있고
DZES20000051.1.1.271,1,뇌출혈,뇌출혈
DZES20000051.1.1.271,1,생길,생길
DZES20000051.1.1.271,1,수도,수도
DZES20000051.1.1.271,1,있는,있는
DZES20000051.1.1.271,1,거고,거고
DZES20000051.1.1.272,2,그래서,그래서
DZES20000051.1.1.272,2,그때,그때
DZES20000051.1.1.272,2,상황에서는,상황에서는
DZES20000051.1.1.272,2,이게,이게
DZES20000051.1.1.272,2,뭐지,뭐지
DZES20000051.1.1.272,2,했지만,했지만
DZES20000051.1.1.273,2,이케,이케
DZES20000051.1.1.273,2,지나면서,지나면서
DZES20000051.1.1.273,2,하나님한테,하나님한테
DZES20000051.1.1.273,2,알게,알게
DZES20000051.1.1.273,2,하는,하는
DZES20000051.1.1.273,2,감정은,감정은
DZES20000051.1.1.273,2,내가,내가
DZES20000051.1.1.273,2,너를,너를
DZES20000051.1.1.273,2,사랑했노라,사랑했노라
DZES20000051.1.1.273,2,그냥,그냥
DZES20000051.1.1.274,2,멈추지,멈추지
DZES20000051.1.1.274,2,않으면,않으면
DZES20000051.1.1.274,2,내가,내가
DZES20000051.1.1.274,2,그냥,그냥
DZES20000051.1.1.274,2,앞만,앞만
DZES20000051.1.1.274,2,보고,보고
DZES20000051.1.1.274,2,나가잖아,나가잖아
DZES20000051.1.1.275,2,그러다,그러다
DZES20000051.1.1.275,2,뭐,뭐
DZES20000051.1.1.275,2,어떻게,어떻게
DZES20000051.1.1.275,2,될,될
DZES20000051.1.1.275,2,상황이,상황이
DZES20000051.1.1.275,2,될,될
DZES20000051.1.1.275,2,수,수
DZES20000051.1.1.275,2,있었다는,있었다는
DZES20000051.1.1.275,2,이,#이
DZES20000051.1.1.275,2,그런,그런
DZES20000051.1.1.275,2,마음이,마음이
DZES20000051.1.1.275,2,드는,드는
DZES20000051.1.1.275,2,거,거야
DZES20000051.1.1.276,2,그러면서,그러면서
DZES20000051.1.1.276,2,처음에는,처음에는
DZES20000051.1.1.276,2,이제,이제
DZES20000051.1.1.276,2,내가,내가
DZES20000051.1.1.276,2,아픔에,아픔에
DZES20000051.1.1.276,2,대해서,대해서
DZES20000051.1.1.276,2,불평을,불평을
DZES20000051.1.1.276,2,했어,했어
DZES20000051.1.1.276,2,아,아
DZES20000051.1.1.276,2,내가,내가
DZES20000051.1.1.276,2,뭐,뭐
DZES20000051.1.1.276,2,왜,왜
DZES20000051.1.1.276,2,그러지,그러지
DZES20000051.1.1.276,2,진짜,진짜
DZES20000051.1.1.276,2,이제,이제
DZES20000051.1.1.277,2,그렇게,그렇게
DZES20000051.1.1.277,2,생각을,생각을
DZES20000051.1.1.277,2,했지만,했지만
DZES20000051.1.1.277,2,감사했지,감사했지
DZES20000051.1.1.277,2,그러면서,그러면서
DZES20000051.1.1.278,2,하나님,하나님
DZES20000051.1.1.278,2,정말로,정말로
DZES20000051.1.1.278,2,내가,내가
DZES20000051.1.1.278,2,힘들고,힘들고
DZES20000051.1.1.278,2,어려울,어려울
DZES20000051.1.1.278,2,때는,때는
DZES20000051.1.1.278,2,정말,정말
DZES20000051.1.1.278,2,하나님,하나님
DZES20000051.1.1.278,2,나,나
DZES20000051.1.1.278,2,살려주세요.,살려주세요.
DZES20000051.1.1.279,2,이번에만,이번에만
DZES20000051.1.1.279,2,살려주시면,살려주시면
DZES20000051.1.1.279,2,정말,정말
DZES20000051.1.1.279,2,하느님,하느님
DZES20000051.1.1.279,2,하란,하란
DZES20000051.1.1.279,2,대로,대로
DZES20000051.1.1.279,2,하겠습니다,하겠습니다
DZES20000051.1.1.279,2,이제,이제
DZES20000051.1.1.279,2,그렇게,그렇게
DZES20000051.1.1.279,2,이제,이제
DZES20000051.1.1.280,2,기도를,기도를
DZES20000051.1.1.280,2,해왔잖아,해왔잖아
DZES20000051.1.1.280,2,이,#이
DZES20000051.1.1.280,2,기도,기도
DZES20000051.1.1.280,2,했는데,했는데
DZES20000051.1.1.280,2,하나님은,하나님은
DZES20000051.1.1.280,2,그래,그래
DZES20000051.1.1.281,2,하나님이,하나님이
DZES20000051.1.1.281,2,기뻐라,기뻐라
DZES20000051.1.1.281,2,응,응
DZES20000051.1.1.281,2,내가,내가
DZES20000051.1.1.281,2,그를,그를
DZES20000051.1.1.281,2,의지하는,의지하는
DZES20000051.1.1.281,2,그가,그가
DZES20000051.1.1.281,2,이루시고,이루시고
DZES20000051.1.1.281,2,아무튼,아무튼
DZES20000051.1.1.282,2,실패한,실패한
DZES20000051.1.1.282,2,삼십칠,삼십칠
DZES20000051.1.1.282,2,절,절
DZES20000051.1.1.282,2,말씀이,말씀이
DZES20000051.1.1.282,2,오,오
DZES20000051.1.1.282,2,절,절
DZES20000051.1.1.282,2,칠,칠
DZES20000051.1.1.282,2,절,절
DZES20000051.1.1.282,2,말씀이,말씀이
DZES20000051.1.1.282,2,되게,되게
DZES20000051.1.1.282,2,그,그
DZES20000051.1.1.282,2,말씀이,말씀이
DZES20000051.1.1.282,2,나한테,나한테
DZES20000051.1.1.282,2,와닿았고,와닿았고
DZES20000051.1.1.283,2,아,아
DZES20000051.1.1.283,2,나한테,나한테
DZES20000051.1.1.283,2,주시는,주시는
DZES20000051.1.1.283,2,말씀을,말씀을
DZES20000051.1.1.283,2,내가,내가
DZES20000051.1.1.283,2,받았거든,받았거든
DZES20000051.1.1.284,2,그러면서,그러면서
DZES20000051.1.1.284,2,잠잠히,잠잠히
DZES20000051.1.1.284,2,참고,참고
DZES20000051.1.1.284,2,기다리며,기다리며
DZES20000051.1.1.284,2,기도하라고,기도하라고
DZES20000051.1.1.284,2,이제,이제
DZES20000051.1.1.284,2,그,그
DZES20000051.1.1.284,2,말씀이,말씀이
DZES20000051.1.1.284,2,나오는,나오는
DZES20000051.1.1.284,2,게,게
DZES20000051.1.1.284,2,이서,있어
DZES20000051.1.1.285,2,그래서,그래서
DZES20000051.1.1.285,2,이제,이제
DZES20000051.1.1.286,2,어쨌든,어쨌든
DZES20000051.1.1.286,2,말씀,말씀
DZES20000051.1.1.286,2,기도로,기도로
DZES20000051.1.1.286,2,나갔지,나갔지
DZES20000051.1.1.286,2,그동안에,그동안에
DZES20000051.1.1.286,2,바쁘다,바쁘다
DZES20000051.1.1.286,2,교회,교회
DZES20000051.1.1.286,2,말씀을,말씀을
DZES20000051.1.1.286,2,읽지도,읽지도
DZES20000051.1.1.286,2,못하고,못하고
DZES20000051.1.1.287,2,하나님,하나님
DZES20000051.1.1.287,2,생각하지,생각하지
DZES20000051.1.1.287,2,못했잖아,못했잖아
DZES20000051.1.1.287,2,완전,완전
DZES20000051.1.1.287,2,이제,이제
DZES20000051.1.1.287,2,온전히,온전히
DZES20000051.1.1.287,2,이제,이제
DZES20000051.1.1.288,2,그냥,그냥
DZES20000051.1.1.288,2,하나님만,하나님만
DZES20000051.1.1.288,2,생각하며,생각하며
DZES20000051.1.1.288,2,말씀,말씀
